n_estimators,max_depth,min_samples_split,min_samples_leaf,rmse,mae,mape
190,7,4,3,0.7043267443126943,0.5165828317144905,0.08024483373453353
190,7,4,4,0.7160128099473998,0.5186291850833155,0.08020487999912246
190,8,2,2,0.6971973817456543,0.509483368764079,0.07944879486353126
190,8,2,3,0.6936951615582925,0.502217177135615,0.0780296741747346
190,8,2,4,0.7074816069758697,0.5058357117169987,0.07826806033995339
190,8,3,2,0.6971973817456543,0.5094833687640788,0.07944879486353126
190,8,3,3,0.6936951615582925,0.5022171771356151,0.0780296741747346
190,8,3,4,0.7074816069758697,0.5058357117169987,0.07826806033995339
190,8,4,2,0.6971973817456544,0.509483368764079,0.07944879486353126
190,8,4,3,0.6936951615582925,0.502217177135615,0.0780296741747346
190,8,4,4,0.7074816069758697,0.5058357117169985,0.07826806033995337
190,9,2,2,0.6930547586199108,0.5008543664256095,0.07814427513194316
190,9,2,3,0.6880836948776544,0.4928485882184704,0.07666610008668164
190,9,2,4,0.702683075020345,0.49816475365564705,0.07720504341320412
190,9,3,2,0.6930547586199107,0.5008543664256094,0.07814427513194314
190,9,3,3,0.6880836948776544,0.4928485882184703,0.07666610008668164
190,9,3,4,0.702683075020345,0.49816475365564705,0.07720504341320412
190,9,4,2,0.6930547586199107,0.5008543664256094,0.07814427513194314
190,9,4,3,0.6880836948776543,0.4928485882184703,0.07666610008668164
190,9,4,4,0.702683075020345,0.49816475365564705,0.07720504341320412
190,10,2,2,0.6901803756783562,0.4962418823597089,0.07756043189040915
190,10,2,3,0.6854845254112808,0.48780545598341757,0.07595648313675339
190,10,2,4,0.7007297319445424,0.4937242432422865,0.07652798205223425
190,10,3,2,0.6901803756783562,0.49624188235970895,0.07756043189040915
190,10,3,3,0.6854845254112808,0.48780545598341757,0.07595648313675338
190,10,3,4,0.7007297319445424,0.4937242432422865,0.07652798205223425
190,10,4,2,0.6901803756783562,0.49624188235970906,0.07756043189040915
190,10,4,3,0.6854845254112807,0.4878054559834174,0.07595648313675338
190,10,4,4,0.7007297319445424,0.4937242432422865,0.07652798205223424
190,11,2,2,0.6882407055874595,0.4921726460202788,0.07693058692015697
190,11,2,3,0.6827330682346242,0.48370604294839864,0.07533836036312143
190,11,2,4,0.6985378419135511,0.48967154646188304,0.07590922524844365
190,11,3,2,0.6882407055874595,0.4921726460202788,0.07693058692015697
190,11,3,3,0.6827330682346242,0.48370604294839864,0.07533836036312141
190,11,3,4,0.6985378419135511,0.48967154646188316,0.07590922524844365
190,11,4,2,0.6882407055874595,0.4921726460202788,0.07693058692015697
190,11,4,3,0.6827330682346243,0.48370604294839864,0.07533836036312143
190,11,4,4,0.6985378419135511,0.48967154646188316,0.07590922524844365
190,12,2,2,0.6879316797899996,0.49153395058478827,0.0769101837165305
190,12,2,3,0.6832999816682592,0.48273570289249956,0.07520353625398594
190,12,2,4,0.698609301542713,0.48907607910576795,0.0758415883706246
190,12,3,2,0.6879316797899996,0.4915339505847881,0.0769101837165305
190,12,3,3,0.6832999816682592,0.48273570289249956,0.07520353625398594
190,12,3,4,0.698609301542713,0.48907607910576784,0.07584158837062459
190,12,4,2,0.6879316797899996,0.49153395058478816,0.07691018371653051
190,12,4,3,0.6832999816682592,0.48273570289249956,0.07520353625398594
190,12,4,4,0.698609301542713,0.48907607910576795,0.07584158837062462
190,13,2,2,0.6902340263693183,0.4910918473840992,0.07681830225693584
190,13,2,3,0.6824147556096393,0.48204944006790224,0.07509620344181077
190,13,2,4,0.6984604114302144,0.48863948534033896,0.07583258735681608
190,13,3,2,0.6902340263693183,0.4910918473840992,0.07681830225693585
190,13,3,3,0.6824147556096394,0.4820494400679023,0.07509620344181077
190,13,3,4,0.6984604114302143,0.4886394853403389,0.07583258735681607
190,13,4,2,0.6902340263693183,0.49109184738409917,0.07681830225693584
190,13,4,3,0.6824147556096393,0.4820494400679023,0.07509620344181077
190,13,4,4,0.6984604114302145,0.4886394853403391,0.07583258735681608
190,14,2,2,0.6911766659852799,0.49223547251303523,0.07708352721562756
190,14,2,3,0.6826753821436973,0.4819280151572991,0.07511762009837031
190,14,2,4,0.6986206524543569,0.48810984474990665,0.07575514787674544
190,14,3,2,0.6911766659852799,0.49223547251303523,0.07708352721562757
190,14,3,3,0.6826753821436973,0.481928015157299,0.07511762009837031
190,14,3,4,0.6986206524543567,0.48810984474990665,0.07575514787674544
190,14,4,2,0.6911766659852799,0.49223547251303523,0.07708352721562756
190,14,4,3,0.6826753821436973,0.481928015157299,0.07511762009837032
190,14,4,4,0.6986206524543569,0.48810984474990665,0.07575514787674544
190,15,2,2,0.6938648154946292,0.493624073191616,0.07727886455855319
190,15,2,3,0.6825444464376076,0.48192817368346363,0.07512211556049822
190,15,2,4,0.6980541969778588,0.48766251118182496,0.07565638367159427
190,15,3,2,0.6938648154946291,0.493624073191616,0.07727886455855319
190,15,3,3,0.6825444464376076,0.4819281736834637,0.07512211556049822
190,15,3,4,0.6980541969778588,0.48766251118182496,0.07565638367159427
190,15,4,2,0.693864815494629,0.493624073191616,0.07727886455855318
190,15,4,3,0.6825444464376076,0.4819281736834637,0.07512211556049823
190,15,4,4,0.6980541969778588,0.48766251118182496,0.07565638367159427
190,16,2,2,0.6944743222675671,0.4941834094845507,0.0773966891002516
190,16,2,3,0.6840269217635537,0.48260555474102196,0.07523020314272953
190,16,2,4,0.6978429597766029,0.4873205257473585,0.0755984907005379
190,16,3,2,0.6944743222675671,0.4941834094845507,0.07739668910025162
190,16,3,3,0.6840269217635537,0.482605554741022,0.07523020314272953
190,16,3,4,0.6978429597766028,0.48732052574735846,0.07559849070053788
190,16,4,2,0.6944743222675671,0.4941834094845507,0.07739668910025162
190,16,4,3,0.6840269217635537,0.48260555474102185,0.07523020314272952
190,16,4,4,0.6978429597766029,0.4873205257473586,0.0755984907005379
190,17,2,2,0.6918094637173527,0.49329583681883754,0.07723203402328488
190,17,2,3,0.6835159226337775,0.4822313859919977,0.07517638761938451
190,17,2,4,0.697732807429483,0.4871696031739002,0.07557744005041732
190,17,3,2,0.6918094637173529,0.49329583681883754,0.07723203402328488
190,17,3,3,0.6835159226337775,0.4822313859919977,0.07517638761938451
190,17,3,4,0.697732807429483,0.4871696031739002,0.07557744005041733
190,17,4,2,0.6918094637173527,0.49329583681883754,0.07723203402328488
190,17,4,3,0.6835159226337775,0.4822313859919977,0.07517638761938451
190,17,4,4,0.697732807429483,0.4871696031739002,0.07557744005041732
200,7,2,2,0.7046898556758295,0.5220857207295238,0.08131342410325905
200,7,2,3,0.7035397686482061,0.5168493855335562,0.08030570072603477
200,7,2,4,0.715454532071638,0.5187443014910588,0.08024821182501289
200,7,3,2,0.7046898556758295,0.5220857207295238,0.08131342410325905
200,7,3,3,0.7035397686482061,0.516849385533556,0.08030570072603477
200,7,3,4,0.715454532071638,0.5187443014910588,0.08024821182501292
200,7,4,2,0.7046898556758295,0.5220857207295238,0.08131342410325905
200,7,4,3,0.7035397686482061,0.5168493855335561,0.08030570072603475
200,7,4,4,0.715454532071638,0.5187443014910588,0.08024821182501292
200,8,2,2,0.6950437887974296,0.5085211347777504,0.07931398396491116
200,8,2,3,0.6924934919838942,0.5020250598164953,0.07800952373805482
200,8,2,4,0.7066703595995332,0.505628772942761,0.07825714687037347
200,8,3,2,0.6950437887974295,0.5085211347777504,0.07931398396491116
200,8,3,3,0.6924934919838942,0.5020250598164953,0.07800952373805482
200,8,3,4,0.7066703595995332,0.505628772942761,0.07825714687037347
200,8,4,2,0.6950437887974297,0.5085211347777504,0.07931398396491116
200,8,4,3,0.6924934919838941,0.5020250598164951,0.07800952373805482
200,8,4,4,0.7066703595995331,0.505628772942761,0.07825714687037347
200,9,2,2,0.6915553669764395,0.5001916168958591,0.0780550341776563
200,9,2,3,0.6869998573787275,0.4927619664938471,0.07665819684636327
200,9,2,4,0.7018756097207673,0.49752862682042903,0.0771121651545832
200,9,3,2,0.6915553669764395,0.500191616895859,0.07805503417765629
200,9,3,3,0.6869998573787274,0.49276196649384707,0.07665819684636327
200,9,3,4,0.7018756097207673,0.4975286268204292,0.07711216515458322
200,9,4,2,0.6915553669764396,0.500191616895859,0.07805503417765629
200,9,4,3,0.6869998573787275,0.49276196649384724,0.07665819684636328
200,9,4,4,0.7018756097207673,0.4975286268204292,0.07711216515458322
200,10,2,2,0.6875278454015861,0.4948863411537643,0.07734866539052367
200,10,2,3,0.6843782575838363,0.4875660459382706,0.07592023093679706
200,10,2,4,0.6998205119158063,0.49288036265466234,0.07640110195712568
200,10,3,2,0.687527845401586,0.4948863411537643,0.07734866539052367
200,10,3,3,0.6843782575838363,0.4875660459382706,0.07592023093679705
200,10,3,4,0.6998205119158063,0.49288036265466234,0.07640110195712568
200,10,4,2,0.687527845401586,0.49488634115376434,0.07734866539052368
200,10,4,3,0.6843782575838364,0.4875660459382706,0.07592023093679705
200,10,4,4,0.6998205119158063,0.49288036265466245,0.0764011019571257
200,11,2,2,0.6857900023575793,0.490742305798709,0.0767207543457005
200,11,2,3,0.6812700812804582,0.48299206108207704,0.07523645836108203
200,11,2,4,0.6973815350041996,0.4885913754972263,0.07574749444167586
200,11,3,2,0.6857900023575793,0.490742305798709,0.0767207543457005
200,11,3,3,0.6812700812804582,0.48299206108207704,0.07523645836108203
200,11,3,4,0.6973815350041996,0.4885913754972263,0.07574749444167587
200,11,4,2,0.6857900023575794,0.490742305798709,0.0767207543457005
200,11,4,3,0.6812700812804581,0.48299206108207715,0.07523645836108205
200,11,4,4,0.6973815350041996,0.4885913754972263,0.07574749444167586
200,12,2,2,0.685674147315056,0.4904350184661197,0.07676253437396634
200,12,2,3,0.682024282664103,0.48236492885062504,0.07515923398620879
200,12,2,4,0.697793122066947,0.48827365175920223,0.07573130740340399
200,12,3,2,0.685674147315056,0.4904350184661197,0.07676253437396634
200,12,3,3,0.682024282664103,0.482364928850625,0.07515923398620877
200,12,3,4,0.6977931220669469,0.4882736517592021,0.07573130740340399
200,12,4,2,0.685674147315056,0.4904350184661197,0.07676253437396634
200,12,4,3,0.682024282664103,0.482364928850625,0.07515923398620877
200,12,4,4,0.697793122066947,0.4882736517592021,0.07573130740340399
200,13,2,2,0.6882791277192377,0.4901766218187222,0.07669798433890497
200,13,2,3,0.6810360174117417,0.48132969659274566,0.07499632421044718
200,13,2,4,0.6974565601040628,0.4876500034327459,0.07568560009952748
200,13,3,2,0.6882791277192377,0.4901766218187223,0.07669798433890496
200,13,3,3,0.6810360174117417,0.48132969659274566,0.07499632421044718
200,13,3,4,0.6974565601040629,0.4876500034327459,0.07568560009952746
200,13,4,2,0.6882791277192377,0.4901766218187222,0.07669798433890496
200,13,4,3,0.6810360174117418,0.4813296965927457,0.07499632421044718
200,13,4,4,0.6974565601040628,0.4876500034327459,0.07568560009952746
200,14,2,2,0.6883229400619211,0.49075699510946774,0.07686252463015697
200,14,2,3,0.6812744594192831,0.48116636865214824,0.0750048649598855
200,14,2,4,0.6975640724829266,0.4871672110142518,0.07561172600250314
200,14,3,2,0.6883229400619211,0.49075699510946774,0.07686252463015697
200,14,3,3,0.6812744594192831,0.48116636865214824,0.0750048649598855
200,14,3,4,0.6975640724829266,0.4871672110142518,0.07561172600250311
200,14,4,2,0.6883229400619211,0.49075699510946774,0.07686252463015697
200,14,4,3,0.6812744594192831,0.48116636865214824,0.0750048649598855
200,14,4,4,0.6975640724829266,0.48716721101425187,0.07561172600250313
200,15,2,2,0.6915606313210877,0.4924128122626989,0.07710992057502304
200,15,2,3,0.6812039566364417,0.48142597576439583,0.07505583240285442
200,15,2,4,0.697067664859011,0.48669608684787796,0.0755128189164012
200,15,3,2,0.6915606313210876,0.49241281226269895,0.07710992057502303
200,15,3,3,0.6812039566364417,0.4814259757643957,0.0750558324028544
200,15,3,4,0.6970676648590108,0.48669608684787796,0.07551281891640121
200,15,4,2,0.6915606313210877,0.4924128122626989,0.07710992057502304
200,15,4,3,0.6812039566364418,0.48142597576439583,0.07505583240285442
200,15,4,4,0.697067664859011,0.48669608684787796,0.07551281891640121
200,16,2,2,0.6920002468313425,0.4930958699498892,0.07724088288457506
200,16,2,3,0.6823956431876124,0.4817161317862511,0.07510051445092904
200,16,2,4,0.696825031133807,0.48633369962332895,0.07545226588684066
200,16,3,2,0.6920002468313424,0.49309586994988913,0.07724088288457506
200,16,3,3,0.6823956431876124,0.4817161317862512,0.07510051445092904
200,16,3,4,0.696825031133807,0.4863336996233289,0.07545226588684066
200,16,4,2,0.6920002468313423,0.493095869949889,0.07724088288457505
200,16,4,3,0.6823956431876124,0.4817161317862512,0.07510051445092904
200,16,4,4,0.696825031133807,0.48633369962332895,0.07545226588684066
200,17,2,2,0.6889097828774278,0.4918314704881808,0.07701980175751065
200,17,2,3,0.6821162508274136,0.4815973761364063,0.07508263400331856
200,17,2,4,0.6967437337336537,0.48623791840403896,0.07544105703358862
200,17,3,2,0.6889097828774278,0.4918314704881807,0.07701980175751065
200,17,3,3,0.6821162508274136,0.48159737613640613,0.07508263400331856
200,17,3,4,0.6967437337336537,0.48623791840403896,0.07544105703358862
200,17,4,2,0.6889097828774278,0.4918314704881807,0.07701980175751065
200,17,4,3,0.6821162508274136,0.4815973761364063,0.07508263400331856
200,17,4,4,0.6967437337336537,0.48623791840403896,0.07544105703358864
